record_id,date,hospital_name,department,hospital_type,city,ward,weekend_flag,holiday_flag,season,disease_outbreak_flag,total_beds,occupied_beds,reserved_beds,available_beds,emergency_beds,ICU_beds,ICU_occupied,ventilators_available,daily_admissions,daily_discharge,emergency_cases,staff_on_duty,nurses_on_duty,doctors_on_duty,average_length_of_stay,patient_turnover_rate,occupancy_rate,mortality_rate,infection_rate,temperature
HBO-004142,2024-05-18,Apex Medical Center,ICU,Teaching,Karachi,ICU,1.0,0.0,Spring,0.0,39.0,31.0,1.0,7.0,2.0,29.0,29.0,5.0,8.0,8.0,5.0,15.0,9.0,3.0,4.78,20.51,79.49,2.3,3.06,37.800000000000004
HBO-004172,2024-05-19,Apex Medical Center,ICU,Teaching,Karachi,ICU,1.0,0.0,Spring,0.0,26.0,18.0,1.0,7.0,2.0,20.0,15.0,7.0,6.0,8.0,15.0,14.0,9.0,2.359173126614987,10.65,11.54,69.23,2.3,1.15,39.2
HBO-004202,2024-05-20,Apex Medical Center,ICU,Teaching,Karachi,ICU,0.0,1.0,Spring,0.0,15.0,13.0,0.0,2.0,1.0,11.0,10.0,3.0,11.0,8.0,6.0,8.0,6.0,1.0,3.79,53.33,86.67,2.3,1.5,30.4
HBO-004232,2024-05-21,Apex Medical Center,ICU,Teaching,Karachi,ICU,0.0,0.0,Spring,0.0,27.0,25.0,2.0,0.0,2.0,20.0,19.0,4.0,8.0,7.0,7.0,15.0,8.0,2.359173126614987,4.42,25.93,92.59,3.71,1.44,37.9
HBO-004262,2024-05-22,Apex Medical Center,ICU,Teaching,Karachi,ICU,0.0,0.0,Spring,0.0,29.0,24.0,1.0,4.0,2.0,22.0,15.0,8.0,13.0,13.0,13.0,11.0,7.48,2.0,8.3,44.83,82.76,4.67,0.42,39.1
HBO-004292,2024-05-23,Apex Medical Center,ICU,Teaching,Karachi,ICU,0.0,0.0,Spring,0.0,17.0,15.0,1.0,1.0,1.0,13.0,11.0,3.0,13.0,17.0,7.0,9.0,7.0,2.0,3.31,100.0,88.24,2.3,1.64,39.9
HBO-004322,2024-05-24,Apex Medical Center,ICU,Teaching,Karachi,ICU,0.0,0.0,Spring,0.0,24.0,19.0,1.0,4.0,1.0,18.0,14.0,7.0,7.0,6.0,8.0,11.0,4.0,1.0,1.82,16.375,79.17,6.85,0.76,35.5
HBO-004352,2024-05-25,Apex Medical Center,ICU,Teaching,Karachi,ICU,1.0,0.0,Spring,0.0,19.0,18.0,1.0,0.0,1.0,14.0,14.0,3.0,4.0,1.0,10.0,12.05441354292624,9.0,2.359173126614987,7.89,5.26,94.74,6.29,3.06,34.9
HBO-004382,2024-05-26,Apex Medical Center,ICU,Teaching,Karachi,ICU,1.0,0.0,Spring,0.0,25.0,20.0,2.0,3.0,2.0,19.0,19.0,5.0,10.0,14.0,5.0,12.0,7.48,2.0,4.51,56.0,80.0,2.12,3.3,36.0
HBO-004412,2024-05-27,Apex Medical Center,ICU,Teaching,Karachi,ICU,0.0,0.0,Spring,0.0,23.0,17.0,1.0,5.0,1.0,17.0,15.0,2.0,12.0,14.0,8.0,14.0,8.0,2.0,3.78,69.57,73.91,2.1,1.72,37.9
HBO-004442,2024-05-28,Apex Medical Center,ICU,Teaching,Karachi,ICU,0.0,0.0,Spring,0.0,15.0,12.0,1.0,2.0,1.0,11.0,10.0,4.0,13.0,14.0,9.0,13.0,9.0,2.359173126614987,5.48,16.375,80.0,5.69,2.56,36.233333333333334
HBO-004472,2024-05-29,Apex Medical Center,ICU,Teaching,Karachi,ICU,0.0,0.0,Spring,0.0,21.0,18.0,1.0,2.0,1.0,16.0,13.0,3.0,14.0,13.0,6.0,12.05441354292624,8.0,3.0,4.7,61.9,85.71,2.3,4.36,34.56666666666666
HBO-004502,2024-05-30,Apex Medical Center,ICU,Teaching,Karachi,ICU,0.0,0.0,Spring,0.0,29.0,24.0,1.0,4.0,2.0,22.0,18.0,3.0,12.0,14.0,2.0,14.0,8.0,3.0,5.45,48.28,82.76,9.92,5.0,32.9
HBO-004532,2024-05-31,Apex Medical Center,ICU,Teaching,Karachi,ICU,0.0,0.0,Spring,0.0,25.0,21.0,1.0,3.0,2.0,19.0,17.0,4.0,12.5,7.0,6.0,14.0,7.48,2.359173126614987,2.75,28.0,84.0,2.3,3.4,33.75
HBO-004562,2024-06-01,Apex Medical Center,ICU,Teaching,Karachi,ICU,1.0,0.0,Summer,0.0,21.0,17.0,1.0,3.0,1.0,16.0,14.0,3.0,13.0,15.0,8.0,11.0,9.0,1.0,5.2,71.43,80.95,5.47,2.83,34.6
HBO-004592,2024-06-02,Apex Medical Center,ICU,Teaching,Karachi,ICU,1.0,0.0,Summer,0.0,30.0,21.0,2.0,7.0,2.0,22.0,16.0,8.0,13.0,12.0,12.0,14.0,10.0,2.359173126614987,6.1,40.0,70.0,2.75,2.83,38.6
HBO-004622,2024-06-03,Apex Medical Center,ICU,Teaching,Karachi,ICU,0.0,0.0,Summer,0.0,24.0,20.0,2.0,2.0,1.0,18.0,17.0,3.0,9.0,5.0,9.0,11.0,6.0,3.0,4.06,20.83,83.33,1.97,0.83,36.5
HBO-004652,2024-06-04,Apex Medical Center,ICU,Teaching,Karachi,ICU,0.0,0.0,Summer,0.0,28.0,22.0,1.0,5.0,2.0,21.0,16.0,3.0,7.0,11.0,11.0,16.0,9.0,3.0,4.96,39.29,78.57,2.45,1.03,39.0
HBO-004682,2024-06-05,Apex Medical Center,ICU,Teaching,Karachi,ICU,0.0,0.0,Summer,0.0,24.0,19.0,1.0,4.0,1.0,18.0,14.0,5.0,9.0,9.0,12.0,17.0,12.0,3.0,3.49,37.5,79.17,1.4,0.52,37.7
HBO-004712,2024-06-06,Apex Medical Center,ICU,Teaching,Karachi,ICU,0.0,0.0,Summer,0.0,22.0,16.0,1.0,5.0,1.0,16.0,16.0,6.0,10.5,8.0,14.0,9.0,6.0,2.0,3.6,36.36,72.73,7.84,2.49,34.9
HBO-004742,2024-06-07,Apex Medical Center,ICU,Teaching,Karachi,ICU,0.0,0.0,Summer,0.0,23.0,20.0,0.0,3.0,1.0,17.0,14.0,3.0,12.0,10.0,9.0,16.0,7.48,2.0,11.05,43.48,86.96,5.43,3.34,36.3
HBO-004772,2024-06-08,Apex Medical Center,ICU,Teaching,Karachi,ICU,1.0,0.0,Summer,0.0,13.0,10.0,1.0,2.0,1.0,10.0,10.0,1.0,16.0,18.0,8.0,12.05441354292624,5.0,1.0,3.87,138.46,87.71,4.96,3.06,37.7
HBO-004802,2024-06-09,Apex Medical Center,ICU,Teaching,Karachi,ICU,1.0,0.0,Summer,0.0,26.0,23.0,2.0,1.0,2.0,20.0,16.0,6.0,5.0,6.0,6.0,13.0,7.0,2.0,2.61,23.08,88.46,2.04,6.68,35.6
HBO-004832,2024-06-10,Apex Medical Center,ICU,Teaching,Karachi,ICU,0.0,0.0,Summer,0.0,16.0,13.0,1.0,2.0,1.0,12.0,10.0,4.0,9.0,8.0,9.0,11.0,6.0,3.0,4.9,50.0,86.53999999999999,1.98,4.76,35.8
HBO-004862,2024-06-11,Apex Medical Center,ICU,Teaching,Karachi,ICU,0.0,0.0,Summer,0.0,26.0,22.0,1.0,3.0,2.0,20.0,17.0,5.0,14.0,10.0,6.0,15.0,10.0,4.0,3.94,38.46,84.62,3.79,4.56,39.3
HBO-004892,2024-06-12,Apex Medical Center,ICU,Teaching,Karachi,ICU,0.0,0.0,Summer,0.0,18.0,15.0,1.0,2.0,1.0,14.0,14.0,2.0,10.0,6.0,5.0,11.0,5.0,2.359173126614987,5.49,33.33,83.33,5.78,0.65,38.1
HBO-004922,2024-06-13,Apex Medical Center,ICU,Teaching,Karachi,ICU,0.0,0.0,Summer,0.0,27.0,21.0,1.0,5.0,2.0,20.0,13.0,8.0,8.0,7.0,3.0,16.0,11.0,3.0,5.39,25.93,77.78,3.26,1.5,35.4
HBO-004952,2024-06-14,Apex Medical Center,ICU,Teaching,Karachi,ICU,0.0,0.0,Summer,0.0,20.0,14.0,1.0,5.0,1.0,15.0,9.0,9.0,6.0,3.0,7.0,12.0,8.0,3.0,3.6,15.0,70.0,1.36,3.06,37.3
HBO-004982,2024-06-15,Apex Medical Center,ICU,Teaching,Karachi,ICU,1.0,0.0,Summer,0.0,25.0,19.0,1.0,5.0,2.0,19.0,15.0,4.0,10.0,9.0,11.0,9.0,6.0,2.0,13.51,36.0,76.0,4.1,3.06,37.8
HBO-005012,2024-06-16,Apex Medical Center,ICU,Teaching,Karachi,ICU,1.0,0.0,Summer,0.0,18.0,15.0,1.0,2.0,1.0,14.0,14.0,5.0,6.0,4.0,10.0,10.0,5.0,2.0,3.4,16.375,83.33,3.85,1.48,36.5
HBO-005042,2024-06-17,Apex Medical Center,ICU,Teaching,Karachi,ICU,0.0,0.0,Summer,0.0,20.0,18.0,1.0,1.0,1.0,15.0,14.0,3.0,8.0,9.0,8.0,14.0,9.0,3.0,5.73,45.0,90.0,1.87,0.78,35.25
HBO-005072,2024-06-18,Apex Medical Center,ICU,Teaching,Karachi,ICU,0.0,0.0,Summer,0.0,24.0,20.0,1.0,3.0,1.0,18.0,13.0,6.0,11.0,9.0,9.0,16.0,10.0,3.0,5.01,37.5,83.33,4.26,5.33,34.0
HBO-005102,2024-06-19,Apex Medical Center,ICU,Teaching,Karachi,ICU,0.0,0.0,Summer,0.0,31.0,24.0,2.0,5.0,2.0,23.0,18.0,7.0,8.0,10.5,7.0,12.0,7.48,2.359173126614987,2.95,29.03,77.42,5.83,1.38,39.9
HBO-005132,2024-06-20,Apex Medical Center,ICU,Teaching,Karachi,ICU,0.0,0.0,Summer,0.0,24.0,18.0,2.0,4.0,1.0,18.0,13.0,7.0,8.0,12.0,14.0,9.0,5.0,3.0,3.6,50.0,75.0,1.37,3.06,38.7
HBO-005162,2024-06-21,Apex Medical Center,ICU,Teaching,Karachi,ICU,0.0,0.0,Summer,0.0,18.0,15.0,1.0,2.0,1.0,14.0,11.0,5.0,11.0,8.0,14.0,10.0,6.0,3.0,1.55,44.44,83.33,2.83,4.99,39.2
HBO-005192,2024-06-22,Apex Medical Center,ICU,Teaching,Karachi,ICU,1.0,0.0,Summer,0.0,26.0,21.0,1.0,4.0,2.0,20.0,20.0,5.0,10.0,14.0,10.0,11.0,8.0,2.359173126614987,3.6,53.85,80.77,2.32,1.23,40.1
HBO-005222,2024-06-23,Apex Medical Center,ICU,Teaching,Karachi,ICU,1.0,0.0,Summer,0.0,15.0,12.0,1.0,2.0,1.0,11.0,9.0,3.0,11.0,10.0,9.0,8.0,6.0,2.0,3.6,66.67,82.05,1.56,5.24,39.8
HBO-005252,2024-06-24,Apex Medical Center,ICU,Teaching,Karachi,ICU,0.0,0.0,Summer,0.0,30.0,25.0,2.0,3.0,2.0,22.0,18.0,5.0,8.0,12.0,9.0,16.0,11.0,2.0,2.11,40.0,83.33,2.3,2.85,39.2
HBO-005282,2024-06-25,Apex Medical Center,ICU,Teaching,Karachi,ICU,0.0,0.0,Summer,0.0,26.0,24.0,1.0,1.0,2.0,20.0,20.0,3.0,10.0,12.0,7.0,17.0,10.0,2.359173126614987,3.98,46.15,80.88666666666667,5.49,1.27,38.7
HBO-005312,2024-06-26,Apex Medical Center,ICU,Teaching,Karachi,ICU,0.0,0.0,Summer,0.0,20.0,15.0,1.0,4.0,1.0,15.0,12.0,3.0,8.0,10.0,8.0,9.0,6.0,1.0,5.69,50.0,78.44333333333333,2.3,4.34,35.5
HBO-005342,2024-06-27,Apex Medical Center,ICU,Teaching,Karachi,ICU,0.0,0.0,Summer,0.0,25.0,19.0,1.0,5.0,2.0,19.0,14.0,3.0,8.0,12.0,15.0,14.0,7.0,3.0,2.85,48.0,76.0,3.71,1.02,36.4
HBO-005372,2024-06-28,Apex Medical Center,ICU,Teaching,Karachi,ICU,0.0,0.0,Summer,0.0,25.0,21.0,1.0,3.0,2.0,19.0,17.0,2.0,12.0,13.0,12.0,13.0,8.0,2.0,3.96,16.375,84.0,3.84,1.29,37.1
HBO-000004,2024-01-01,Apex Medical Center,Medicine,Teaching,Karachi,Medical,0.0,1.0,Winter,0.0,62.0,41.0,3.0,18.0,4.0,7.0,5.0,3.0,9.0,10.0,9.0,16.86111111111111,9.0,4.0,5.69,16.13,66.13,3.47,1.44,16.6
HBO-000034,2024-01-02,Apex Medical Center,Medicine,Teaching,Karachi,Medical,0.0,0.0,Winter,0.0,45.0,33.0,2.0,10.0,3.0,5.0,3.0,3.0,1.0,0.0,10.0,19.0,11.0,4.0,8.07,0.0,73.33,2.05,8.52,17.4
HBO-000064,2024-01-03,Apex Medical Center,Medicine,Teaching,Karachi,Medical,0.0,0.0,Winter,0.0,59.0,39.0,4.0,16.0,4.0,7.0,5.0,3.0,8.0,4.0,7.0,21.0,12.0,4.0,2.46,6.78,66.1,5.72,0.31,20.2
HBO-000094,2024-01-04,Apex Medical Center,Medicine,Teaching,Karachi,Medical,0.0,0.0,Winter,0.0,52.0,33.0,1.0,18.0,3.0,6.0,3.0,4.0,7.0,6.0,7.0,16.0,10.510204081632653,2.0,2.3,17.31,65.15666666666667,5.43,3.06,18.3
HBO-000124,2024-01-05,Apex Medical Center,Medicine,Teaching,Karachi,Medical,0.0,0.0,Winter,0.0,66.0,48.0,2.0,16.0,4.0,8.0,6.0,3.0,6.0,8.0,9.0,22.0,14.0,4.0,4.86,12.12,64.21333333333334,4.64,0.53,20.2
HBO-000154,2024-01-06,Apex Medical Center,Medicine,Teaching,Karachi,Medical,1.0,0.0,Winter,0.0,49.0,31.0,3.0,15.0,3.0,6.0,4.0,5.0,5.5,10.0,9.0,12.0,9.0,3.3645443196004994,2.42,20.41,63.27,4.03,3.73,18.7
HBO-000184,2024-01-07,Apex Medical Center,Medicine,Teaching,Karachi,Medical,1.0,0.0,Winter,0.0,64.0,38.0,4.0,22.0,4.0,8.0,5.0,3.0,5.0,1.0,13.0,16.0,10.0,5.0,2.88,1.56,59.38,0.22,7.13,17.2
HBO-000214,2024-01-08,Apex Medical Center,Medicine,Teaching,Karachi,Medical,0.0,0.0,Winter,0.0,49.0,37.0,2.0,10.0,3.0,6.0,6.0,3.0,6.0,7.0,14.0,15.0,10.510204081632653,2.0,1.97,14.29,75.51,3.21,4.41,16.8
HBO-000244,2024-01-09,Apex Medical Center,Medicine,Teaching,Karachi,Medical,0.0,0.0,Winter,0.0,39.0,31.0,2.0,6.0,2.0,5.0,4.0,3.0,6.0,12.0,11.0,19.0,12.0,3.0,4.98,30.77,79.49,1.91,3.6,16.6
HBO-000274,2024-01-10,Apex Medical Center,Medicine,Teaching,Karachi,Medical,0.0,0.0,Winter,0.0,73.0,48.0,4.0,21.0,4.0,9.0,5.0,5.0,6.0,6.0,9.0,21.0,12.0,5.0,2.69,8.22,65.75,3.57,4.92,23.4
HBO-000304,2024-01-11,Apex Medical Center,Medicine,Teaching,Karachi,Medical,0.0,0.0,Winter,0.0,50.0,34.0,3.0,13.0,3.0,6.0,4.0,3.0,7.0,0.0,10.0,16.0,10.0,3.3645443196004994,2.88,0.0,68.0,6.43,4.53,20.799999999999997
HBO-000334,2024-01-12,Apex Medical Center,Medicine,Teaching,Karachi,Medical,0.0,0.0,Winter,0.0,44.0,30.0,2.0,12.0,3.0,5.0,3.0,5.0,8.0,10.0,7.0,19.0,11.0,4.0,6.9,22.73,68.18,1.25,7.06,18.2
HBO-000364,2024-01-13,Apex Medical Center,Medicine,Teaching,Karachi,Medical,1.0,0.0,Winter,0.0,43.0,34.0,3.0,6.0,3.0,5.0,4.0,3.0,8.5,4.0,6.0,14.0,8.0,3.0,4.48,9.3,79.07,1.26,5.78,19.1
HBO-000394,2024-01-14,Apex Medical Center,Medicine,Teaching,Karachi,Medical,1.0,0.0,Winter,0.0,57.0,43.0,4.0,10.0,3.0,7.0,7.0,5.0,9.0,11.0,11.0,15.0,10.510204081632653,3.0,5.35,19.3,75.44,4.49,2.86,19.1
HBO-000424,2024-01-15,Apex Medical Center,Medicine,Teaching,Karachi,Medical,0.0,0.0,Winter,0.0,39.0,26.0,2.0,11.0,2.0,5.0,3.0,2.0,5.0,1.0,10.0,17.0,12.0,2.0,6.06,2.56,66.67,6.63,2.1,19.1
HBO-000454,2024-01-16,Apex Medical Center,Medicine,Teaching,Karachi,Medical,0.0,0.0,Winter,0.0,73.0,43.0,3.0,27.0,4.0,9.0,5.0,5.0,8.0,11.0,10.0,20.0,12.0,4.0,1.26,15.07,58.9,3.2,1.75,19.1
HBO-000484,2024-01-17,Apex Medical Center,Medicine,Teaching,Karachi,Medical,0.0,0.0,Winter,0.0,59.0,40.0,4.0,15.0,4.0,7.0,5.0,4.0,7.666666666666667,8.0,11.0,18.0,10.0,3.0,1.72,16.375,67.8,5.03,1.42,15.6
HBO-000514,2024-01-18,Apex Medical Center,Medicine,Teaching,Karachi,Medical,0.0,0.0,Winter,0.0,52.0,35.0,4.0,13.0,3.0,6.0,4.0,4.0,7.333333333333333,8.0,10.0,16.86111111111111,12.0,4.0,5.99,15.38,59.39,3.7,2.3,19.0
HBO-000544,2024-01-19,Apex Medical Center,Medicine,Teaching,Karachi,Medical,0.0,0.0,Winter,0.0,51.0,26.0,4.0,21.0,3.0,6.0,3.0,6.0,7.0,6.0,9.0,14.0,8.0,2.0,2.07,16.375,50.98,11.58,3.6,23.3
HBO-000574,2024-01-20,Apex Medical Center,Medicine,Teaching,Karachi,Medical,1.0,0.0,Winter,1.0,45.0,36.0,3.0,6.0,3.0,5.0,4.0,3.0,16.0,17.0,18.0,13.0,8.0,2.0,2.71,16.375,80.0,2.72,3.06,21.4
HBO-000604,2024-01-21,Apex Medical Center,Medicine,Teaching,Karachi,Medical,1.0,0.0,Winter,1.0,47.0,40.0,3.0,4.0,3.0,6.0,5.0,4.0,9.0,4.0,20.0,17.0,10.0,3.0,6.33,8.51,85.11,1.28,3.06,19.5
HBO-000634,2024-01-22,Apex Medical Center,Medicine,Teaching,Karachi,Medical,0.0,0.0,Winter,1.0,35.0,29.0,1.0,5.0,2.0,4.0,4.0,3.0,14.0,5.0,18.0,20.0,12.0,4.0,2.41,37.14,82.86,2.3,3.33,18.7
HBO-000664,2024-01-23,Apex Medical Center,Medicine,Teaching,Karachi,Medical,0.0,0.0,Winter,1.0,50.0,42.0,1.0,7.0,3.0,6.0,6.0,3.0,6.0,6.0,20.0,19.0,12.0,4.0,5.65,16.375,84.0,3.27,6.91,17.9
HBO-000694,2024-01-24,Apex Medical Center,Medicine,Teaching,Karachi,Medical,0.0,0.0,Winter,1.0,32.0,25.0,2.0,5.0,2.0,4.0,3.0,4.0,13.0,5.5,23.0,16.0,10.0,3.0,3.34,50.0,81.745,1.35,4.26,17.85
HBO-000724,2024-01-25,Apex Medical Center,Medicine,Teaching,Karachi,Medical,0.0,0.0,Winter,1.0,39.0,31.0,1.0,7.0,2.0,5.0,4.0,4.0,6.0,5.0,13.0,18.0,10.510204081632653,4.0,2.3,16.375,79.49,1.32,2.83,17.8
HBO-000754,2024-01-26,Apex Medical Center,Medicine,Teaching,Karachi,Medical,0.0,0.0,Winter,1.0,72.0,57.0,6.0,9.0,4.0,9.0,7.0,4.0,9.0,18.0,16.0,16.86111111111111,17.0,6.0,1.56,25.0,79.25999999999999,3.38,2.71,24.8
HBO-000784,2024-01-27,Apex Medical Center,Medicine,Teaching,Karachi,Medical,1.0,0.0,Winter,1.0,62.0,49.0,5.0,8.0,4.0,7.0,6.0,1.0,12.0,10.5,18.0,23.0,14.0,4.0,0.5,22.58,79.03,2.45,1.46,18.7
HBO-000814,2024-01-28,Apex Medical Center,Medicine,Teaching,Karachi,Medical,1.0,0.0,Winter,1.0,48.0,40.0,1.0,7.0,3.0,6.0,5.0,3.0,5.0,3.0,18.0,18.0,11.0,2.0,1.82,6.25,83.33,3.19,4.25,20.7
HBO-000844,2024-01-29,Apex Medical Center,Medicine,Teaching,Karachi,Medical,0.0,0.0,Winter,1.0,52.0,46.0,1.0,5.0,3.0,6.0,5.0,3.0,13.0,9.0,16.0,21.0,13.0,4.0,0.5,17.31,88.46,1.61,5.17,21.2
HBO-000874,2024-01-30,Apex Medical Center,Medicine,Teaching,Karachi,Medical,0.0,0.0,Winter,1.0,54.0,53.0,1.0,0.0,3.0,6.0,6.0,3.0,17.0,18.0,16.0,21.0,13.0,5.0,1.56,16.375,98.15,1.49,3.99,19.8
HBO-000904,2024-01-31,Apex Medical Center,Medicine,Teaching,Karachi,Medical,0.0,0.0,Winter,1.0,68.0,51.0,3.0,14.0,4.0,8.0,6.0,5.0,11.0,7.0,18.0,22.0,16.0,4.0,4.29,10.29,75.0,1.08,1.67,23.9
HBO-000934,2024-02-01,Apex Medical Center,Medicine,Teaching,Karachi,Medical,0.0,0.0,Winter,1.0,69.0,48.0,5.0,16.0,4.0,8.0,6.0,3.0,6.0,2.0,11.0,22.0,15.0,6.0,6.88,2.9,69.57,7.08,7.1,21.7
HBO-000964,2024-02-02,Apex Medical Center,Medicine,Teaching,Karachi,Medical,0.0,0.0,Winter,1.0,52.0,43.0,2.0,7.0,3.0,6.0,5.0,3.0,7.0,7.0,17.0,16.86111111111111,11.0,4.0,1.07,13.46,75.695,5.97,1.37,19.0
HBO-000994,2024-02-03,Apex Medical Center,Medicine,Teaching,Karachi,Medical,1.0,0.0,Winter,1.0,66.0,54.0,3.0,9.0,4.0,8.0,7.0,3.0,8.0,11.0,17.0,24.0,14.0,4.0,2.87,16.67,81.82,2.3,2.86,19.3
HBO-001024,2024-02-04,Apex Medical Center,Medicine,Teaching,Karachi,Medical,1.0,0.0,Winter,1.0,59.0,49.0,4.0,6.0,4.0,7.0,5.0,2.0,18.0,20.0,19.0,16.86111111111111,10.510204081632653,4.0,2.63,33.9,83.05,1.43,3.06,19.1
HBO-001054,2024-02-05,Apex Medical Center,Medicine,Teaching,Karachi,Medical,0.0,0.0,Winter,1.0,76.0,64.0,4.0,8.0,5.0,9.0,7.0,3.0,16.0,9.0,22.0,31.0,18.0,6.0,3.6,11.84,84.21,0.06,2.44,20.9
HBO-001084,2024-02-06,Apex Medical Center,Medicine,Teaching,Karachi,Medical,0.0,0.0,Winter,1.0,54.0,50.0,2.0,2.0,3.0,6.0,6.0,3.0,14.0,12.0,18.0,16.86111111111111,16.0,5.0,2.67,22.22,92.59,0.54,3.85,21.1
HBO-001114,2024-02-07,Apex Medical Center,Medicine,Teaching,Karachi,Medical,0.0,0.0,Winter,1.0,51.0,41.0,3.0,7.0,3.0,6.0,4.0,4.0,16.0,13.0,9.0,17.0,10.0,3.3645443196004994,9.37,25.49,80.39,0.55,1.89,17.9
HBO-001144,2024-02-08,Apex Medical Center,Medicine,Teaching,Karachi,Medical,0.0,0.0,Winter,1.0,48.0,43.0,3.0,2.0,3.0,6.0,6.0,2.0,15.0,14.0,18.0,16.86111111111111,12.0,4.0,1.49,25.0,89.58,0.6,3.06,18.85
HBO-001174,2024-02-09,Apex Medical Center,Medicine,Teaching,Karachi,Medical,0.0,0.0,Winter,1.0,44.0,33.0,2.0,9.0,3.0,5.0,3.0,3.0,11.0,15.0,16.0,14.0,9.0,3.0,3.25,25.0,75.0,2.3,2.28,19.8
HBO-001204,2024-02-10,Apex Medical Center,Medicine,Teaching,Karachi,Medical,1.0,0.0,Winter,1.0,52.0,44.0,2.0,6.0,3.0,6.0,6.0,3.0,16.0,16.0,22.0,21.0,10.510204081632653,4.0,6.36,30.77,74.535,3.75,5.39,20.9
HBO-001234,2024-02-11,Apex Medical Center,Medicine,Teaching,Karachi,Medical,1.0,0.0,Winter,1.0,54.0,40.0,3.0,11.0,3.0,6.0,4.0,2.0,11.0,8.0,19.0,18.0,11.0,4.0,3.24,14.81,74.07,0.99,3.06,21.0
HBO-001264,2024-02-12,Apex Medical Center,Medicine,Teaching,Karachi,Medical,0.0,0.0,Winter,1.0,49.0,40.0,2.0,7.0,3.0,6.0,5.0,1.0,14.0,9.0,16.0,17.0,11.0,4.0,3.51,18.37,81.63,2.3,2.14,24.3
HBO-001294,2024-02-13,Apex Medical Center,Medicine,Teaching,Karachi,Medical,0.0,0.0,Winter,1.0,33.0,29.0,2.0,2.0,2.0,4.0,4.0,1.0,14.0,10.0,11.0,15.0,8.0,3.0,7.82,30.3,87.88,1.81,13.82,23.9
HBO-001324,2024-02-14,Apex Medical Center,Medicine,Teaching,Karachi,Medical,0.0,0.0,Winter,1.0,38.0,28.0,3.0,7.0,2.0,5.0,3.0,3.0,12.0,8.0,18.0,16.0,9.0,3.0,2.7,31.58,73.68,5.15,4.1,23.5
HBO-001354,2024-02-15,Apex Medical Center,Medicine,Teaching,Karachi,Medical,0.0,0.0,Winter,1.0,56.0,48.0,3.0,5.0,3.0,7.0,7.0,0.0,15.0,6.0,12.0,24.0,13.0,5.0,0.58,21.43,85.71,2.51,3.48,23.9
HBO-001384,2024-02-16,Apex Medical Center,Medicine,Teaching,Karachi,Medical,0.0,1.0,Winter,1.0,52.0,48.0,4.0,0.0,3.0,6.0,5.0,3.0,6.0,4.0,17.0,15.0,10.0,2.0,1.59,7.69,80.54499999999999,2.15,3.06,19.3
HBO-001414,2024-02-17,Apex Medical Center,Medicine,Teaching,Karachi,Medical,1.0,0.0,Winter,1.0,65.0,49.0,4.0,12.0,4.0,8.0,5.0,4.0,13.0,13.0,27.0,17.0,9.0,3.0,2.07,20.0,75.38,3.97,3.06,19.6
HBO-001444,2024-02-18,Apex Medical Center,Medicine,Teaching,Karachi,Medical,1.0,0.0,Winter,1.0,67.0,55.0,4.0,8.0,4.0,8.0,7.0,2.0,15.0,18.0,12.0,21.0,14.0,6.0,4.31,26.87,82.09,2.95,2.33,22.5
HBO-001474,2024-02-19,Apex Medical Center,Medicine,Teaching,Karachi,Medical,0.0,0.0,Winter,0.0,32.0,22.0,1.0,9.0,2.0,4.0,2.0,4.0,4.0,5.0,9.0,13.0,9.0,4.0,5.13,15.62,68.75,1.5,2.87,25.5
HBO-001504,2024-02-20,Apex Medical Center,Medicine,Teaching,Karachi,Medical,0.0,0.0,Winter,0.0,56.0,42.0,2.0,12.0,3.0,7.0,7.0,5.0,6.0,4.5,13.0,22.0,13.0,3.3645443196004994,5.89,25.0,75.0,1.84,2.08,22.1
HBO-001534,2024-02-21,Apex Medical Center,Medicine,Teaching,Karachi,Medical,0.0,0.0,Winter,0.0,42.0,30.0,2.0,10.0,3.0,5.0,4.0,2.0,8.0,4.0,13.0,16.0,10.510204081632653,3.3645443196004994,2.47,9.52,71.43,6.27,15.0,21.3
HBO-001564,2024-02-22,Apex Medical Center,Medicine,Teaching,Karachi,Medical,0.0,0.0,Winter,0.0,42.0,31.0,3.0,8.0,3.0,5.0,3.0,5.0,13.0,9.0,12.0,17.0,9.0,3.0,3.03,21.43,73.81,6.7,2.36,22.7
HBO-001594,2024-02-23,Apex Medical Center,Medicine,Teaching,Karachi,Medical,0.0,0.0,Winter,0.0,46.0,33.0,1.0,12.0,3.0,6.0,4.0,4.0,12.0,9.0,12.0,17.0,11.0,3.0,3.67,19.57,71.74,3.61,5.38,25.3
HBO-001624,2024-02-24,Apex Medical Center,Medicine,Teaching,Karachi,Medical,1.0,0.0,Winter,0.0,64.0,49.0,5.0,10.0,4.0,8.0,7.0,4.0,11.0,7.0,12.0,20.0,12.0,6.0,3.4,10.94,72.07499999999999,4.8,3.05,24.3
HBO-001654,2024-02-25,Apex Medical Center,Medicine,Teaching,Karachi,Medical,1.0,0.0,Winter,0.0,49.0,41.0,3.0,5.0,3.0,6.0,5.0,4.0,7.0,3.0,10.0,18.0,9.0,3.0,5.16,6.12,72.41,2.54,2.82,20.2
