record_id,date,hospital_name,department,hospital_type,city,ward,weekend_flag,holiday_flag,season,disease_outbreak_flag,total_beds,occupied_beds,reserved_beds,available_beds,emergency_beds,ICU_beds,ICU_occupied,ventilators_available,daily_admissions,daily_discharge,emergency_cases,staff_on_duty,nurses_on_duty,doctors_on_duty,average_length_of_stay,patient_turnover_rate,occupancy_rate,mortality_rate,infection_rate,temperature,ICU_occupancy_rate,bed_utilization_ratio,admission_discharge_ratio,staff_to_patient_ratio,nurse_to_patient_ratio,doctor_to_patient_ratio,emergency_pressure_index,bed_shortage_flag,high_occupancy_flag,critical_occupancy_flag,seven_day_rolling_occupancy,fourteen_day_rolling_occupancy,occupancy_lag_1,occupancy_lag_7,admissions_lag_1,discharge_lag_1,hospital_average_occupancy,department_average_occupancy,monthly_average_occupancy,weekend_staffing_gap,outbreak_pressure_score,seasonal_demand_index
HBO-001142,2024-02-08,Apex Medical Center,ICU,Teaching,Karachi,ICU,0.0,0.0,Winter,0.0,14.0,12.0,1.0,1.0,1.0,10.0,10.0,5.0,11.5,9.666666666666666,17.0,12.0,9.0,3.0,6.92,50.0,85.71428571428571,11.37,8.42,22.8,100.0,0.9285714285714286,1.1896551724137931,1.0,0.75,0.25,17.0,1,1,0,82.98749800923714,82.25061546934538,78.26086956521739,84.61538461538461,9.0,10.0,81.0082028188895,80.25831430584398,82.5676008849311,0.0,0.0,1.0017834727459927
HBO-001172,2024-02-09,Apex Medical Center,ICU,Teaching,Karachi,ICU,0.0,0.0,Winter,0.0,16.0,15.0,1.0,0.0,1.0,12.0,12.0,0.0,14.0,9.333333333333334,12.0,14.0,8.0,3.0,3.56,75.0,93.75,2.14,2.21,16.7,100.0,1.0,1.5,0.9333333333333333,0.5333333333333333,0.2,12.0,1,1,1,83.14448388050872,82.21542898095694,85.71428571428571,95.83333333333334,11.5,9.666666666666666,81.01999751286293,80.39821100862454,82.61527792780011,0.0,0.0,1.0019917376566778
HBO-001202,2024-02-10,Apex Medical Center,ICU,Teaching,Karachi,ICU,1.0,0.0,Winter,0.0,22.0,18.0,1.0,3.0,1.0,16.0,12.0,4.0,8.0,9.0,19.0,10.0,6.0,2.0,4.0,40.91,81.81818181818183,2.88,3.06,20.7,75.0,0.8636363636363636,0.8888888888888888,0.5555555555555556,0.3333333333333333,0.1111111111111111,19.0,1,1,0,82.84686483288966,83.63235444679545,93.75,73.33333333333333,14.0,9.333333333333334,81.05182251908077,80.73200573340893,82.78146780947473,2.0,0.0,1.0025674872781933
HBO-001232,2024-02-11,Apex Medical Center,ICU,Teaching,Karachi,ICU,1.0,0.0,Winter,0.0,19.0,15.0,1.0,3.0,1.0,14.0,13.0,1.0,9.0,10.0,9.0,12.0,8.0,2.0,4.18,52.63,78.94736842105263,1.82,7.19,20.8,92.85714285714286,0.8421052631578947,0.9,0.8,0.5333333333333333,0.13333333333333333,9.0,1,0,0,84.0589860450109,83.22651029095128,81.81818181818183,88.0,8.0,9.0,81.05373363952741,80.75849783303754,82.76730183901454,0.0,0.0,1.0025866279732674
HBO-001262,2024-02-12,Apex Medical Center,ICU,Teaching,Karachi,ICU,0.0,0.0,Winter,0.0,24.0,24.0,0.0,0.0,1.0,18.0,18.0,2.0,8.0,8.0,11.0,15.0,9.0,2.0,3.05,33.33,100.0,2.77,3.06,20.9,100.0,1.0,1.0,0.625,0.375,0.08333333333333333,11.0,1,1,1,82.76575296230412,82.40302300129859,78.94736842105263,82.6086956521739,9.0,10.0,81.04849392505359,80.71537570418074,82.71194048513104,0.0,0.0,1.002475050838712
HBO-001292,2024-02-13,Apex Medical Center,ICU,Teaching,Karachi,ICU,0.0,0.0,Winter,0.0,22.0,19.0,2.0,1.0,1.0,16.0,15.0,3.0,10.0,7.0,11.0,13.0,7.0,3.0,4.12,31.82,86.36363636363636,2.4,1.39,19.4,93.75,0.9545454545454546,1.4285714285714286,0.6842105263157895,0.3684210526315789,0.15789473684210525,11.0,1,1,0,85.25022501199358,83.59349919177477,100.0,78.26086956521739,8.0,8.0,81.09551999471846,81.16385533896724,82.95891276391488,0.0,0.0,1.0033122583351741
HBO-001322,2024-02-14,Apex Medical Center,ICU,Teaching,Karachi,ICU,0.0,0.0,Winter,0.0,22.0,20.0,1.0,1.0,1.0,16.0,14.0,3.0,8.5,5.0,6.0,12.0,9.0,2.0,2.17,22.73,90.9090909090909,4.53,3.7,23.4,87.5,0.9545454545454546,1.7,0.6,0.45,0.1,6.0,1,1,1,86.40776312605342,84.76233036060593,86.36363636363636,78.26086956521739,10.0,7.0,81.10855988672074,81.282032180437,83.00686661743208,0.0,0.0,1.003526806783061
HBO-001352,2024-02-15,Apex Medical Center,ICU,Teaching,Karachi,ICU,0.0,0.0,Winter,0.0,26.0,21.0,2.0,3.0,2.0,20.0,20.0,3.0,7.0,10.0,12.0,10.0,6.0,3.0,4.39,38.46,80.76923076923077,10.27,3.06,26.0,100.0,0.8846153846153846,0.7,0.47619047619047616,0.2857142857142857,0.14285714285714285,6.0,1,1,0,88.21465188946391,85.60107494935053,90.9090909090909,85.71428571428571,8.5,5.0,81.13275872875127,81.49596681885153,83.116619732594,0.0,0.0,1.0039382227096136
HBO-001382,2024-02-16,Apex Medical Center,ICU,Teaching,Karachi,ICU,0.0,1.0,Winter,0.0,12.0,10.0,1.0,1.0,1.0,9.0,7.0,3.0,7.5,5.0,7.0,10.0,6.0,3.0,7.39,41.67,83.33333333333334,2.19,2.22,25.7,77.77777777777779,0.9166666666666666,1.5,1.0,0.6,0.3,7.0,1,1,0,87.50821546874178,85.32634967462525,80.76923076923077,93.75,7.0,10.0,81.13186333968841,81.48016820907716,83.08446371939726,0.0,0.0,1.0038985856974993
HBO-001412,2024-02-17,Apex Medical Center,ICU,Teaching,Karachi,ICU,1.0,0.0,Winter,0.0,33.0,27.0,1.0,5.0,2.0,25.0,20.0,3.0,8.0,5.0,13.0,11.0,5.0,4.0,2.14,15.15,81.81818181818183,3.96,0.74,21.2,80.0,0.8484848484848485,1.6,0.4074074074074074,0.18518518518518517,0.14814814814814814,6.5,1,1,0,86.02012023064654,84.43349253176811,83.33333333333334,81.81818181818183,7.5,5.0,81.13727235687182,81.5195972542741,83.08782682228826,1.0,0.0,1.0039707885343363
HBO-001442,2024-02-18,Apex Medical Center,ICU,Teaching,Karachi,ICU,1.0,0.0,Winter,0.0,25.0,20.0,1.0,4.0,2.0,19.0,16.0,4.0,4.0,4.0,11.0,15.0,7.48,4.0,4.31,16.0,80.0,2.3,5.39,25.1,84.21052631578947,0.84,1.0,0.75,0.374,0.2,5.5,1,1,0,86.02012023064654,85.03955313782873,81.81818181818183,78.94736842105263,8.0,5.0,81.13894125261034,81.52581776602219,83.07089822223352,0.0,0.0,1.003976455087045
HBO-001472,2024-02-19,Apex Medical Center,ICU,Teaching,Karachi,ICU,0.0,0.0,Winter,0.0,29.0,26.0,2.0,1.0,2.0,22.0,22.0,2.0,6.0,8.0,5.0,14.0,7.0,3.0,2.5,27.59,89.65517241379311,2.71,2.74,23.3,100.0,0.9655172413793104,0.75,0.5384615384615384,0.2692307692307692,0.11538461538461539,2.5,1,1,0,86.17049617049618,84.46812456640016,80.0,100.0,4.0,4.0,81.13615655517118,81.4946786279401,83.03049166667782,0.0,0.0,1.003904321145109
HBO-001502,2024-02-20,Apex Medical Center,ICU,Teaching,Karachi,ICU,0.0,0.0,Winter,0.0,21.0,19.0,1.0,1.0,1.0,16.0,16.0,0.0,10.0,14.0,9.0,16.0,8.0,3.0,4.05,66.67,90.47619047619048,3.66,0.9,21.5,100.0,0.9523809523809523,0.7142857142857143,0.8421052631578947,0.42105263157894735,0.15789473684210525,9.0,1,1,1,84.69266365818089,84.97144433508723,89.65517241379311,86.36363636363636,6.0,8.0,81.15693464263123,81.65788850365716,83.11652648157542,0.0,0.0,1.0042418058601381
HBO-001532,2024-02-21,Apex Medical Center,ICU,Teaching,Karachi,ICU,0.0,0.0,Winter,0.0,25.0,22.0,1.0,2.0,2.0,19.0,14.0,7.0,8.0,7.0,9.0,19.0,12.0,3.0,10.31,28.0,88.0,2.8,1.7,21.2,73.68421052631578,0.92,1.1428571428571428,0.8636363636363636,0.5454545454545454,0.13636363636363635,4.5,1,1,0,85.28017138854578,85.84396725729961,90.47619047619048,90.9090909090909,10.0,14.0,81.17960923103405,81.83079638547154,83.21088114817306,0.0,0.0,1.0046078415363435
HBO-001562,2024-02-22,Apex Medical Center,ICU,Teaching,Karachi,ICU,0.0,0.0,Winter,0.0,24.0,23.0,1.0,0.0,1.0,18.0,18.0,2.0,6.0,3.0,10.0,13.0,6.0,3.0,7.24,12.5,95.83333333333334,3.81,2.88,21.7,100.0,1.0,2.0,0.5652173913043478,0.2608695652173913,0.13043478260869565,10.0,1,1,1,84.86458697296136,86.53961943121264,88.0,80.76923076923077,8.0,7.0,81.19616357756067,81.94943491652018,83.27150290579111,0.0,0.0,1.004864602741247
HBO-001592,2024-02-23,Apex Medical Center,ICU,Teaching,Karachi,ICU,0.0,0.0,Winter,0.0,18.0,16.0,1.0,1.0,1.0,14.0,12.0,3.0,7.0,6.0,16.0,12.05441354292624,7.0,2.0,3.74,33.33,88.88888888888889,2.11,8.28,21.599999999999998,85.71428571428571,0.9444444444444444,1.1666666666666667,0.75340084643289,0.4375,0.125,16.0,1,1,0,87.01660162497602,87.2624085468589,95.83333333333334,83.33333333333334,6.0,3.0,81.2316046665577,82.21139526400721,83.4285257861354,0.0,0.0,1.0054396407418844
HBO-001622,2024-02-24,Apex Medical Center,ICU,Teaching,Karachi,ICU,1.0,0.0,Winter,0.0,24.0,22.0,1.0,1.0,1.0,18.0,16.0,4.0,8.0,12.0,20.0,11.0,8.0,2.0,5.72,16.375,91.66666666666666,2.3,5.12,21.5,88.88888888888889,0.9583333333333334,0.6666666666666666,0.5,0.36363636363636365,0.09090909090909091,20.0,1,1,1,87.8102524186268,86.91518632463668,88.88888888888889,81.81818181818183,7.0,6.0,81.2501005221672,82.33505255335686,83.49593767629284,1.0,0.0,1.0057211348812682
HBO-001652,2024-02-25,Apex Medical Center,ICU,Teaching,Karachi,ICU,1.0,0.0,Winter,0.0,29.0,28.0,1.0,0.0,2.0,22.0,20.0,3.0,13.0,9.0,10.0,13.0,7.48,2.0,1.84,31.03,96.55172413793103,7.49,1.08,24.3,90.9090909090909,1.0,1.4444444444444444,0.4642857142857143,0.2671428571428572,0.07142857142857142,5.0,1,1,1,89.2171788255532,87.61864952809988,91.66666666666666,80.0,8.0,12.0,81.27520068155154,82.50471826450796,83.59558071276082,0.0,0.0,1.0061102231835222
HBO-001682,2024-02-26,Apex Medical Center,ICU,Teaching,Karachi,ICU,0.0,0.0,Winter,0.0,20.0,18.0,1.0,1.0,1.0,15.0,13.0,3.0,7.0,10.0,8.0,16.0,11.0,2.359173126614987,3.6,50.0,90.0,2.01,1.44,24.15,86.66666666666667,0.95,0.7,0.8888888888888888,0.6111111111111112,0.13106517370083262,8.0,1,1,1,91.58171084525763,88.8761035078769,96.55172413793103,89.65517241379311,13.0,9.0,81.31192309370628,82.7555576551048,83.75167882631709,0.0,0.0,1.0066886130076573
HBO-001712,2024-02-27,Apex Medical Center,ICU,Teaching,Karachi,ICU,0.0,0.0,Winter,0.0,14.0,13.0,1.0,0.0,1.0,10.0,9.0,3.0,6.0,5.0,8.0,9.0,2.0,2.0,3.43,35.71,92.85714285714286,4.59,7.26,24.0,90.0,1.0,1.2,0.6923076923076923,0.15384615384615385,0.15384615384615385,8.0,1,1,1,91.63097192900149,88.1618177935912,90.0,90.47619047619048,7.0,10.0,81.33275781050794,82.88265313483979,83.82606360219425,0.0,0.0,1.0069964647378382
HBO-001742,2024-02-28,Apex Medical Center,ICU,Teaching,Karachi,ICU,0.0,0.0,Winter,0.0,30.0,27.0,2.0,1.0,2.0,22.0,19.0,4.0,8.0,5.0,9.0,15.0,10.0,4.0,4.34,16.375,90.0,1.37,3.08,23.2,86.36363636363636,0.9666666666666667,1.6,0.5555555555555556,0.37037037037037035,0.14814814814814814,4.5,1,1,1,91.97110798342325,88.62563968598452,92.85714285714286,88.0,6.0,5.0,81.36032810966259,83.05462709556915,83.93231159342895,0.0,0.0,1.007411700016918
HBO-001772,2024-02-29,Apex Medical Center,ICU,Teaching,Karachi,ICU,0.0,0.0,Winter,0.0,24.0,20.0,2.0,2.0,1.0,18.0,14.0,5.0,8.5,3.0,11.0,18.0,14.0,4.0,6.28,12.5,83.33333333333334,2.71,7.31,22.2,77.77777777777779,0.9166666666666666,2.8333333333333335,0.9,0.7,0.2,11.0,1,1,0,92.25682226913753,88.56070462104945,90.0,95.83333333333334,8.0,5.0,81.3809478516443,83.17234528039003,84.00286610978443,0.0,0.0,1.0077081445429619
HBO-001802,2024-03-01,Apex Medical Center,ICU,Teaching,Karachi,ICU,0.0,0.0,Spring,0.0,26.0,23.0,2.0,1.0,2.0,20.0,20.0,1.0,9.0,6.0,7.0,10.0,6.0,2.0,4.15,23.08,88.46153846153845,2.07,2.96,26.7,100.0,0.9615384615384616,1.5,0.43478260869565216,0.2608695652173913,0.08695652173913043,3.5,1,1,0,90.47110798342327,88.74385480419963,83.33333333333334,88.88888888888889,8.5,3.0,81.38559638850546,83.17502841460575,82.08828665049288,0.0,0.0,1.0039637911017825
HBO-001832,2024-03-02,Apex Medical Center,ICU,Teaching,Karachi,ICU,1.0,0.0,Spring,0.0,24.0,22.0,2.0,0.0,1.0,18.0,15.0,4.0,13.0,10.0,5.0,12.0,6.0,1.0,2.95,41.67,91.66666666666666,3.44,4.79,22.6,83.33333333333334,1.0,1.3,0.5454545454545454,0.2727272727272727,0.045454545454545456,5.0,1,1,1,90.4100579223732,89.11015517050001,88.46153846153845,91.66666666666666,9.0,6.0,81.40240385186183,83.26169251373578,82.18944937765232,0.0,0.0,1.0042049448085097
HBO-001862,2024-03-03,Apex Medical Center,ICU,Teaching,Karachi,ICU,1.0,0.0,Spring,0.0,19.0,18.0,1.0,0.0,1.0,14.0,13.0,3.0,4.0,2.0,10.0,9.0,6.0,2.0,2.33,10.53,94.73684210526315,4.74,5.98,23.5,92.85714285714286,1.0,2.0,0.5,0.3333333333333333,0.1111111111111111,10.0,1,1,1,90.4100579223732,89.8136183739632,91.66666666666666,96.55172413793103,13.0,10.0,81.42672674952725,83.3972566129766,82.33753089779317,3.0,0.0,1.0045600954187521
HBO-001892,2024-03-04,Apex Medical Center,ICU,Teaching,Karachi,ICU,0.0,0.0,Spring,0.0,21.0,17.0,1.0,3.0,1.0,16.0,15.0,2.0,12.0,10.0,9.0,13.0,7.48,2.0,6.78,16.375,80.95238095238095,8.23,3.34,26.8,93.75,0.8571428571428571,1.2,0.7647058823529411,0.44,0.11764705882352941,9.0,1,1,0,90.1507890605635,90.86624995291056,94.73684210526315,90.0,4.0,2.0,81.45819274327603,83.5772500334891,82.52828953175425,0.0,0.0,1.0050214605688694
HBO-001922,2024-03-05,Apex Medical Center,ICU,Teaching,Karachi,ICU,0.0,0.0,Spring,0.0,28.0,22.0,1.0,5.0,2.0,21.0,18.0,3.0,8.5,3.0,12.0,14.0,11.0,2.0,2.47,10.71,78.57142857142857,5.87,10.72,25.15,85.71428571428571,0.8214285714285714,2.8333333333333335,0.6363636363636364,0.5,0.09090909090909091,6.0,1,0,0,88.85827205376077,90.24462199138112,80.95238095238095,92.85714285714286,12.0,10.0,81.45699979093902,83.53623645409678,82.50441212903647,0.0,0.0,1.0049764394476937
HBO-001952,2024-03-06,Apex Medical Center,ICU,Teaching,Karachi,ICU,0.0,0.0,Spring,0.0,25.0,21.0,2.0,2.0,2.0,19.0,19.0,7.0,5.0,1.0,8.0,17.0,12.0,3.0,3.54,4.0,84.0,1.95,2.67,23.5,100.0,0.92,5.0,0.8095238095238095,0.5714285714285714,0.14285714285714285,4.0,1,1,0,86.81745572723015,89.3942818553267,78.57142857142857,90.0,8.5,3.0,81.450210211599,83.45985479436342,82.445710881908,0.0,0.0,1.0048464336683627
HBO-001982,2024-03-07,Apex Medical Center,ICU,Teaching,Karachi,ICU,0.0,0.0,Spring,0.0,22.0,18.0,1.0,3.0,1.0,16.0,16.0,4.0,7.0,12.0,9.0,15.0,10.0,3.0,6.96,54.55,81.81818181818183,10.68,1.69,21.8,100.0,0.8636363636363636,0.5833333333333334,0.8333333333333334,0.5555555555555556,0.16666666666666666,9.0,1,1,0,85.9603128700873,89.10856756961243,84.0,83.33333333333334,5.0,1.0,81.45619563363748,83.46803881263064,82.4685680748211,0.0,0.0,1.004911842091515
HBO-002012,2024-03-08,Apex Medical Center,ICU,Teaching,Karachi,ICU,0.0,0.0,Spring,0.0,31.0,25.0,1.0,5.0,2.0,23.0,18.0,8.0,9.0,5.0,8.0,12.05441354292624,9.0,3.0,4.24,16.13,80.64516129032258,9.74,3.09,23.2,78.26086956521739,0.8387096774193549,1.8,0.4821765417170496,0.36,0.12,4.0,1,1,0,85.74386265363708,88.10748531853017,81.81818181818183,88.46153846153845,7.0,12.0,81.45704337645843,83.44341408137021,82.45914218704372,0.0,0.0,1.0048989339945242
HBO-002042,2024-03-09,Apex Medical Center,ICU,Teaching,Karachi,ICU,1.0,0.0,Spring,0.0,27.0,22.0,2.0,3.0,2.0,20.0,15.0,3.0,4.0,2.0,16.0,14.0,7.48,3.0,3.69,16.375,81.48148148148148,4.04,1.49,31.7,75.0,0.8888888888888888,2.0,0.6363636363636364,0.34,0.13636363636363635,8.0,1,1,0,84.62723734346339,87.51864763291829,80.64516129032258,91.66666666666666,9.0,5.0,81.45514645569644,83.40226330503127,82.43322817423342,0.0,0.0,1.0048449074726769
HBO-002072,2024-03-10,Apex Medical Center,ICU,Teaching,Karachi,ICU,1.0,0.0,Spring,0.0,18.0,16.0,1.0,1.0,1.0,14.0,14.0,4.0,4.666666666666667,12.0,7.0,7.0,3.0,2.359173126614987,4.64,66.67,88.88888888888889,1.59,2.36,28.3,100.0,0.9444444444444444,0.3888888888888889,0.4375,0.1875,0.1474483204134367,7.0,1,1,0,83.17221088843692,86.79113440540507,81.48148148148148,94.73684210526315,4.0,2.0,81.45520784270293,83.37442588729867,82.41982329123692,5.0,0.0,1.0048207222287797
HBO-002102,2024-03-11,Apex Medical Center,ICU,Teaching,Karachi,ICU,0.0,0.0,Spring,0.0,17.0,12.0,1.0,4.0,1.0,13.0,13.0,6.0,5.333333333333333,9.0,10.0,11.0,8.0,2.359173126614987,4.12,52.94,70.58823529411765,3.19,3.4,24.9,100.0,0.7647058823529411,0.5925925925925926,0.9166666666666666,0.6666666666666666,0.19659776055124892,10.0,1,0,0,82.33678900038346,86.24378903047348,88.88888888888889,80.95238095238095,4.666666666666667,12.0,81.47249547304288,83.45320393017853,82.50967142453764,0.0,0.0,1.0050529832752795
HBO-002132,2024-03-12,Apex Medical Center,ICU,Teaching,Karachi,ICU,0.0,0.0,Spring,0.0,34.0,28.0,1.0,5.0,2.0,26.0,26.0,8.0,6.0,7.5,9.0,12.05441354292624,9.0,2.0,2.29,5.88,82.35294117647058,2.68,1.98,21.5,100.0,0.8529411764705882,0.8,0.4305147693902228,0.32142857142857145,0.07142857142857142,4.5,1,1,0,80.85619676348871,84.85723440862475,70.58823529411765,78.57142857142857,5.333333333333333,9.0,81.44724196914748,83.27200718882555,82.34636408028531,0.0,0.0,1.0046533775450501
HBO-002162,2024-03-13,Apex Medical Center,ICU,Teaching,Karachi,ICU,0.0,0.0,Spring,0.0,20.0,16.0,1.0,3.0,1.0,15.0,12.0,4.0,8.5,6.0,19.0,13.0,10.0,2.0,2.0,30.0,80.0,2.42,3.06,21.1,80.0,0.85,1.4166666666666667,0.8125,0.625,0.125,19.0,1,1,0,81.3964128499233,84.10693428857671,82.35294117647058,84.0,6.0,7.5,81.44933849509036,83.25924238309841,82.34645295996349,0.0,0.0,1.0046605100113655
HBO-002192,2024-03-14,Apex Medical Center,ICU,Teaching,Karachi,ICU,0.0,0.0,Spring,0.0,20.0,19.0,1.0,0.0,1.0,15.0,14.0,4.0,11.0,8.0,6.0,12.0,8.0,2.0,6.72,40.0,95.0,5.05,4.07,23.4,93.33333333333333,1.0,1.375,0.631578947368421,0.42105263157894735,0.10526315789473684,6.0,1,1,1,80.82498427849472,83.392648574291,80.0,81.81818181818183,8.5,6.0,81.44599129302318,83.21459522716555,82.3151669204973,0.0,0.0,1.0045878099697392
HBO-002222,2024-03-15,Apex Medical Center,ICU,Teaching,Karachi,ICU,0.0,0.0,Spring,0.0,21.0,18.0,1.0,2.0,1.0,16.0,13.0,5.0,10.0,11.0,6.0,13.0,10.0,2.0,6.12,52.38,85.71428571428571,5.54,3.15,22.0,81.25,0.9047619047619048,0.9090909090909091,0.7222222222222222,0.5555555555555556,0.1111111111111111,6.0,1,1,0,82.7081011616116,84.22598190762434,95.0,80.64516129032258,11.0,8.0,81.47722172783187,83.37385745382548,82.48207261891183,0.0,0.0,1.005019755356028
HBO-002252,2024-03-16,Apex Medical Center,ICU,Teaching,Karachi,ICU,1.0,0.0,Spring,0.0,24.0,18.0,1.0,5.0,1.0,18.0,12.0,8.0,9.0,8.0,8.0,9.0,6.0,2.0,3.21,33.33,75.0,1.98,3.06,23.166666666666668,66.66666666666666,0.7916666666666666,1.125,0.5,0.3333333333333333,0.1111111111111111,8.0,1,0,0,83.43226179360633,84.02974956853485,85.71428571428571,81.48148148148148,10.0,11.0,81.48696210481222,83.40506316396495,82.52404941235824,3.0,0.0,1.0051356911133238
HBO-002282,2024-03-17,Apex Medical Center,ICU,Teaching,Karachi,ICU,1.0,0.0,Spring,0.0,24.0,21.0,1.0,2.0,1.0,18.0,18.0,3.0,8.5,14.0,9.0,11.0,6.0,2.359173126614987,3.6,58.33,87.5,7.14,5.82,24.333333333333332,100.0,0.9166666666666666,0.6071428571428571,0.5238095238095238,0.2857142857142857,0.11234157745785653,9.0,1,1,0,82.5063358676804,82.83927337805868,75.0,88.88888888888889,9.0,8.0,81.47208375136083,83.29447022759699,82.42758724040493,1.0,0.0,1.0048954553800578
HBO-002312,2024-03-18,Apex Medical Center,ICU,Teaching,Karachi,ICU,0.0,0.0,Spring,0.0,25.0,23.0,2.0,0.0,2.0,19.0,17.0,3.0,8.0,11.0,11.0,12.05441354292624,8.0,1.0,9.19,44.0,92.0,2.3,4.91,25.5,89.47368421052632,1.0,0.7272727272727273,0.524104936648967,0.34782608695652173,0.043478260869565216,5.5,1,1,1,82.30792316926771,82.3223560848256,87.5,70.58823529411765,8.5,14.0,81.48587761005336,83.34908749736846,82.4917949968555,0.0,0.0,1.0050690309037333
HBO-002342,2024-03-19,Apex Medical Center,ICU,Teaching,Karachi,ICU,0.0,0.0,Spring,0.0,23.0,21.0,1.0,1.0,1.0,17.0,17.0,0.0,12.0,15.0,13.0,13.0,10.0,2.0,6.61,65.22,91.30434782608695,2.43,3.27,26.833333333333332,100.0,0.9565217391304348,0.8,0.6190476190476191,0.47619047619047616,0.09523809523809523,13.0,1,1,1,85.36674669867946,83.1114717310841,92.0,82.35294117647058,8.0,11.0,81.5098824556925,83.45999663201758,82.6106475593948,0.0,0.0,1.0053865232028043
HBO-002372,2024-03-20,Apex Medical Center,ICU,Teaching,Karachi,ICU,0.0,0.0,Spring,0.0,23.0,19.0,1.0,3.0,1.0,17.0,14.0,4.0,8.0,5.0,7.0,12.0,7.0,2.0,4.72,21.74,82.6086956521739,2.3,2.02,28.166666666666668,82.35294117647058,0.8695652173913043,1.6,0.631578947368421,0.3684210526315789,0.10526315789473684,7.0,1,1,0,86.6455190771961,84.02096596355969,91.30434782608695,80.0,12.0,15.0,81.53219331075036,83.55929221675264,82.71797719231694,0.0,0.0,1.0056766507222499
HBO-002402,2024-03-21,Apex Medical Center,ICU,Teaching,Karachi,ICU,0.0,0.0,Spring,0.0,28.0,26.0,2.0,0.0,2.0,21.0,20.0,3.0,5.0,8.0,9.0,15.0,10.0,2.359173126614987,3.46,28.57,92.85714285714286,1.53,3.26,29.5,95.23809523809523,1.0,0.625,0.5769230769230769,0.38461538461538464,0.09073742794673027,4.5,1,1,1,87.0181898846495,83.9215870815721,82.6086956521739,95.0,8.0,5.0,81.53463990698086,83.5474097596954,82.71664449060786,0.0,0.0,1.0056833682855892
HBO-002432,2024-03-22,Apex Medical Center,ICU,Teaching,Karachi,ICU,0.0,1.0,Spring,0.0,28.0,27.0,1.0,0.0,2.0,21.0,21.0,0.0,10.0,7.0,11.0,18.0,12.0,3.0,3.78,25.0,96.42857142857143,4.7,3.8,28.6,100.0,1.0,1.4285714285714286,0.6666666666666666,0.4444444444444444,0.1111111111111111,5.5,1,1,1,86.71206743566992,84.71008429864075,92.85714285714286,85.71428571428571,5.0,8.0,81.56031451684517,83.66234473620709,82.83881916972274,0.0,0.0,1.0060162599370346
HBO-002462,2024-03-23,Apex Medical Center,ICU,Teaching,Karachi,ICU,1.0,0.0,Spring,0.0,18.0,14.0,1.0,3.0,1.0,14.0,11.0,3.0,9.0,6.0,6.0,10.0,6.0,1.0,3.3,33.33,77.77777777777779,3.02,0.54,26.4,78.57142857142857,0.8333333333333334,1.5,0.7142857142857143,0.42857142857142855,0.07142857142857142,6.0,1,0,0,88.24267968056789,85.8374707370871,96.42857142857143,75.0,10.0,7.0,81.5939531071432,83.8180304275774,83.00060193470905,2.0,0.0,1.0064568937513962
HBO-002492,2024-03-24,Apex Medical Center,ICU,Teaching,Karachi,ICU,1.0,0.0,Spring,0.0,21.0,17.0,1.0,3.0,1.0,16.0,13.0,3.0,9.5,7.0,4.0,13.0,9.0,2.0,2.09,33.33,80.95238095238095,1.96,2.98,27.85,81.25,0.8571428571428571,1.3571428571428572,0.7647058823529411,0.5294117647058824,0.11764705882352941,4.0,1,1,0,88.63950507739328,85.57292047253682,77.77777777777779,87.5,9.0,6.0,81.58533871588052,83.74525629926656,82.9391569446275,0.0,0.0,1.0063059995595496
HBO-002522,2024-03-25,Apex Medical Center,ICU,Teaching,Karachi,ICU,0.0,0.0,Spring,0.0,31.0,29.0,2.0,0.0,2.0,23.0,20.0,6.0,10.0,10.0,17.0,16.0,9.0,2.359173126614987,10.59,32.26,93.54838709677419,4.64,2.59,29.3,86.95652173913044,1.0,1.0,0.5517241379310345,0.3103448275862069,0.08135079746948232,8.5,1,1,1,87.70413092773342,85.00602704850056,80.95238095238095,92.0,9.5,7.0,81.58391313533211,83.7120077832322,82.91605489820601,0.0,0.0,1.0062559658776713
HBO-002552,2024-03-26,Apex Medical Center,ICU,Teaching,Karachi,ICU,0.0,0.0,Spring,0.0,23.0,22.0,1.0,0.0,1.0,17.0,17.0,3.0,9.5,10.0,13.0,14.0,7.48,2.359173126614987,2.42,43.48,95.65217391304348,3.56,6.14,28.85,100.0,1.0,0.95,0.6363636363636364,0.34,0.10723514211886305,13.0,1,1,1,87.92532908441545,86.64603789154746,93.54838709677419,91.30434782608695,10.0,10.0,81.61079959367243,83.82772989280329,83.0382656131321,0.0,0.0,1.0065959893648273
HBO-002582,2024-03-27,Apex Medical Center,ICU,Teaching,Karachi,ICU,0.0,0.0,Spring,0.0,28.0,24.0,2.0,2.0,2.0,21.0,20.0,1.0,9.0,10.0,12.0,14.0,9.0,3.0,3.78,35.71,85.71428571428571,3.02,5.23,28.4,95.23809523809523,0.9285714285714286,0.9,0.5833333333333334,0.375,0.125,6.0,1,1,0,88.5464470968378,87.59598308701695,95.65217391304348,82.6086956521739,9.5,10.0,81.64228249573381,83.96522342792235,83.18160548017654,0.0,0.0,1.0069954119565263
